time	epistasis_coef	sel_coef	mu_prob	Ne	L	k_start	mean_fitness
0	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
10000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
20000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
30000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
40000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
50000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
60000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
70000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
80000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
90000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.999048
100000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
110000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
120000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
130000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
140000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
150000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
160000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
170000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
180000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
190000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
200000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
210000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
220000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
230000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
240000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
250000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.998097
260000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
270000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
280000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
290000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
300000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
310000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
320000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
330000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
340000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
350000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
360000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
370000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
380000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
390000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.999048
400000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
410000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
420000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
430000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
440000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
450000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
460000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
470000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
480000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
490000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
500000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
510000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
520000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
530000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
540000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
550000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
560000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
570000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
580000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
590000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
600000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
610000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
620000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
630000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
640000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
650000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
660000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.999048
670000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
680000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
690000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
700000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
710000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
720000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
730000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
740000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
750000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
760000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
770000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
780000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
790000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.999048
800000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
810000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
820000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
830000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
840000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
850000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
860000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
870000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
880000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
890000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
900000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
910000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
920000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
930000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
940000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
950000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
960000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
970000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
980000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
990000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1000000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1010000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1020000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1030000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1040000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1050000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	0.998097
1060000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1070000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1080000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1090000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1100000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1110000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1120000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1130000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1140000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1150000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1160000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1170000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1180000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1190000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1200000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1210000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
1220000	-0.5000000000	0.1000000000	0.0001000000	100	100	0	1.000000
